Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - tvResponse4 = ""}},""CmdType"":""Response"",""Cookie"":293,""Fun"":""TVDiscoveryService"",""Svc"":""WebServices"",""SvcVer"":""3.0""}""",,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.002s,PASSED
Statement - ro = new com.kms.katalon.core.testobject.RestRequestObjectBuilder().withRestUrl(endpoint).withHttpHeaders(defaultHeaders).withRestRequestMethod(requestMethod).build(),,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.022s,PASSED
Statement - For (def index : (1..internal.GlobalVariable.tvDiscoveryCount)),,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.046s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.041s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.014s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.025s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:31,2018-11-06 14:39:31,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:31,2018-11-06 14:39:34,3.301s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.006s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.003s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:34,2018-11-06 14:39:34,0.002s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:34,2018-11-06 14:39:37,3.119s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.004s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.016s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:37,2018-11-06 14:39:37,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:37,2018-11-06 14:39:40,3.248s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.011s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.002s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:40,2018-11-06 14:39:40,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:40,2018-11-06 14:39:44,3.158s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.017s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.005s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.016s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:44,2018-11-06 14:39:44,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:44,2018-11-06 14:39:47,3.207s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.000s,PASSED
Statement - return macAddress,,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 14:39:47,2018-11-06 14:39:47,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 14:39:47,2018-11-06 14:39:50,3.263s,PASSED
