Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 11:51:52,2018-11-06 11:51:52,0.002s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 11:51:52,2018-11-06 11:51:56,3.210s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 11:51:56,2018-11-06 11:51:56,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 11:51:56,2018-11-06 11:51:59,3.111s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 11:51:59,2018-11-06 11:51:59,0.005s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 11:51:59,2018-11-06 11:52:02,3.126s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.002s,PASSED
Statement - return macAddress,,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 11:52:02,2018-11-06 11:52:02,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 11:52:02,2018-11-06 11:52:05,3.157s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.000s,PASSED
Statement - return tvRoomId,,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.000s,PASSED
Statement - return macAddress,,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.004s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 11:52:05,2018-11-06 11:52:05,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 11:52:05,2018-11-06 11:52:08,3.102s,PASSED
