Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:11:27,2018-11-06 15:11:27,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:11:27,2018-11-06 15:11:27,0.003s,PASSED
Statement - return macAddress,,,2018-11-06 15:11:27,2018-11-06 15:11:27,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:11:27,2018-11-06 15:11:27,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:11:27,2018-11-06 15:11:30,3.141s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.000s,PASSED
Statement - return macAddress,,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:11:30,2018-11-06 15:11:30,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:11:30,2018-11-06 15:11:33,3.126s,PASSED
