Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - return tvSerialNumber,,,2018-11-07 16:58:22,2018-11-07 16:58:26,3.765s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.012s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.006s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.002s,PASSED
Statement - return macAddress,,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-07 16:58:26,2018-11-07 16:58:26,0.002s,PASSED
Statement - return tvSerialNumber,,,2018-11-07 16:58:26,2018-11-07 16:58:29,3.458s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.000s,PASSED
Statement - return tvRoomId,,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.011s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.001s,PASSED
Statement - return macAddress,,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-07 16:58:29,2018-11-07 16:58:29,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-07 16:58:29,2018-11-07 16:58:32,3.333s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-07 16:58:32,2018-11-07 16:58:32,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:32,2018-11-07 16:58:32,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-07 16:58:32,2018-11-07 16:58:32,0.007s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-07 16:58:32,2018-11-07 16:58:32,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:32,2018-11-07 16:58:33,0.010s,PASSED
Statement - return macAddress,,,2018-11-07 16:58:33,2018-11-07 16:58:33,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-07 16:58:33,2018-11-07 16:58:33,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-07 16:58:33,2018-11-07 16:58:36,3.583s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.007s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.003s,PASSED
Statement - return tvRoomId,,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.002s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.002s,PASSED
Statement - return macAddress,,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.001s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-07 16:58:36,2018-11-07 16:58:36,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-07 16:58:36,2018-11-07 16:58:39,3.105s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.002s,PASSED
Statement - return tvRoomId,,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.003s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.001s,PASSED
Statement - return macAddress,,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-07 16:58:39,2018-11-07 16:58:39,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-07 16:58:39,2018-11-07 16:58:42,3.106s,PASSED
